"Date","Author","Verified","Helpful","Title","Body","Rating","Images","Videos","URL","Variation","Style"
"Reviewed in the United States on March 15, 2019","Sarah ","yes","yes","Clean, hotel look and quality!","I was getting tired of my prior decorating in my bathroom. I am a huge fan of the clean, fresh look of hotel bathrooms that are decorated with dark tile and white towels. I ordered these to go with my new white shower curtain. LOVE THEM!They are outstanding quality and wick water very nicely. I hate towels that are “fluffy” and do nothing for taking water away. These towels are thick, heavy, and absorbent! In my opinion they reminded me of the Ritz Carlton towels!Such a great product - 100% recommend.They do not fall apart in washing machine or dryer.Yay - I have a clean, white bathroom!",5,"https://images-na.ssl-images-amazon.com/images/I/716YLDHBcXL.jpg , https://images-na.ssl-images-amazon.com/images/I/71NfAB0KylL.jpg , https://images-na.ssl-images-amazon.com/images/I/81byhUWzzuL.jpg","-","https://www.amazon.com/gp/customer-reviews/R3LJDE9CJF5KB/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07G9LQFJ8","B07G9LQFJ8","Color: White | Item Package Quantity: 8"
"Reviewed in the United States on April 19, 2019","Joy from Warren, MI","yes","yes","Absorbency and Value","Excellent towels! When I first opened the packaging, I thought they would be thin and cheap. Upon further inspection, the towels fluffed out nicely and I’m very happy with them! Great value!",5,"-","https://images-na.ssl-images-amazon.com/images/I/A1gMP1RUE0S.mp4","https://www.amazon.com/gp/customer-reviews/R1OZWNEJXSQ1D6/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07G9LQFJ8","B07G9LQFJ8","Color: White | Item Package Quantity: 8"
"Reviewed in the United States on April 7, 2019","ibhis4ever","yes","yes","Great value","Great value plush soft and luurious towel set. I got the white and the pink and they are better than expected in quality. The pink is more of a dusty rose. Very pleased. Will order more.",5,"-","-","https://www.amazon.com/gp/customer-reviews/RGKD0EHQ9JPB8/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07G9LQFJ8","B07G9LQFJ8","Color: White | Item Package Quantity: 8"
"Reviewed in the United States on March 22, 2019","Judy Schmidt","yes","yes","Sorry do and luxurious!","The towels are luxurious! I washed them right away and they fluffed up to spa quality! They are very soft and absorbent! I was very impressed with the quality for the reasonable price!",5,"-","-","https://www.amazon.com/gp/customer-reviews/R1XPNDNFJVJ4CP/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07G9LQFJ8","B07G9LQFJ8","Color: White | Item Package Quantity: 8"
"Reviewed in the United States on April 17, 2019","Angela Dolbear","yes","yes","Excellent towels","These towels are excellent. They are thick, absorbent, and wash well (I have washed them twice, and they still look and feel great.) I bought a second set, and they were just as wonderful as the first set. I will probably buy more. The charcoal grey is a deep beautiful color.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R34O55II58UZFL/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07G9LQFJ8","B07G9NPH8S","Color: Grey | Item Package Quantity: 8"
"Reviewed in the United States on April 13, 2019","Cat lady","yes","yes","Super soft, excellent quality.","Bought this set to use to take to the gym and was surprised at how thick and soft these are. They are a much better quality than some of my others that were much more expensive. Remain soft and adorable after repeated washings.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R3Q1TBPWG0XT5V/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07G9LQFJ8","B07G9LQFJ8","Color: White | Item Package Quantity: 8"
"Reviewed in the United States on March 13, 2019","D. Austin","yes","yes","Disappointing","I bought these due to the good reviews, but these towels are not what I expected. They look and feel cheap. They're fairly thin and not at all plush or luxurious. The labels are cheap and plastic-like. I'm so disappointed. I serious can't understand all the good reviews.",1,"https://images-na.ssl-images-amazon.com/images/I/71LWOGAJDVL.jpg","-","https://www.amazon.com/gp/customer-reviews/R2H2TAB7YNSNC0/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07G9LQFJ8","B07G9LQFJ8","Color: White | Item Package Quantity: 8"
"Reviewed in the United States on February 11, 2019","Louise","yes","yes","Good Purchase!","This is a great towel set. They are pretty,a good value, and the bath towels particularly absorbent. A good purchase!",5,"-","-","https://www.amazon.com/gp/customer-reviews/R17U4USPOJFLT2/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07G9LQFJ8","B07G9LQFJ8","Color: White | Item Package Quantity: 8"
"Reviewed in the United States on January 4, 2020","Dena S","yes","yes","Unraveling","Wash one time and it is unraveling at the ends. Bought two different sets. Both doing the same thing.Company gave us a full refund after seeing our review. They appear to stay on top of their reviews and product. 👍🏻",1,"https://images-na.ssl-images-amazon.com/images/I/710jKwl43LL.jpg","-","https://www.amazon.com/gp/customer-reviews/R3HS91AIFV6PJQ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07G9LQFJ8","B07KCLZTZ1","Color: Beige | Item Package Quantity: 8"
"Reviewed in the United States on January 27, 2019","Prime Customer","yes","yes","Good Value!","Nice set of towels. Color is a nice bright white.  They fluff up nice in the dryer.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R2DFOQE3A5KZ5G/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07G9LQFJ8","B07G9LQFJ8","Color: White | Item Package Quantity: 8"
"Reviewed in the United States on May 25, 2019","Amazon Customer","yes","yes","Shredding after one month","Haven’t even had these towels a month & they’re already shredding. There are only two of us & we have 6 other towels so these have hardly been used in the time we’ve had them. Really frustrating & I would not recommend these even though it seems like a “bang for your buck” kind of deal.",1,"https://images-na.ssl-images-amazon.com/images/I/71MXt0oHwwL.jpg","-","https://www.amazon.com/gp/customer-reviews/R1YZRAERJW5UKE/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07G9LQFJ8","B07G9NPH8S","Color: Grey | Item Package Quantity: 8"
"Reviewed in the United States on June 9, 2019","Amazon Customer","yes","yes","Seam Came Undone During Second Wash...","These towels looked nice when they arrived, but after the second wash one of the seams has come unstitched leaving a loop of fabric on the larger towel, and several of the other towels are fraying.  I don't think my washing machine is to blame - I've had other towels for years without ever having an issue like this.Love the color, but I'm disappointed in the quality of these towels.",1,"-","-","https://www.amazon.com/gp/customer-reviews/R379KZLBDTPRE7/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07G9LQFJ8","B07G9NPH8S","Color: Grey | Item Package Quantity: 8"
"Reviewed in the United States on February 23, 2019","Torina Kinlaw","yes","yes","Just as described","I love these towels,  they are thick and absorbent.  They dry well and they're the perfect size.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R3TPCRF57LGOWN/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07G9LQFJ8","B07G9LQFJ8","Color: White | Item Package Quantity: 8"
"Reviewed in the United States on June 30, 2019","Christina Myslenski","yes","yes","TERRIBLE! Don't waste your money.","SO disappointed with these towels.  I wanted to get nice towel sets for each of our bathrooms and relied heavily on the product reviews and the ""Amazon Choice"" banner in the search results for quality towel sets.  I washed them before use as directed.  When I pulled them out of the dryer,  some were already fraying and there were stings and loose ends all over the place.  Then I used one of the bath towels and had white fuzzies EVERYWHERE. I had to shower again to get them all off. I'm definitely going to be seeking a refund.",1,"-","-","https://www.amazon.com/gp/customer-reviews/R3B8ZBVOFFS7Y8/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07G9LQFJ8","B07G9LQFJ8","Color: White | Item Package Quantity: 8"
"Reviewed in the United States on February 23, 2019","Star","yes","yes","Don’t buy","Don’t like these towels they r poor quality.  They r thick but shed",1,"-","-","https://www.amazon.com/gp/customer-reviews/R3K3UUUW8ER93C/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07G9LQFJ8","B07G9LQFJ8","Color: White | Item Package Quantity: 8"
"Reviewed in the United States on December 12, 2019","Dylan","yes","yes","They start pilling after one wash cycle","The towels start to fall apart after washing them once or twice.",1,"-","-","https://www.amazon.com/gp/customer-reviews/RU7DVT4RLCLYJ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07G9LQFJ8","B07G9LQFJ8","Color: White | Item Package Quantity: 8"
"Reviewed in the United States on July 31, 2019","Mellah","yes","yes","Horrible bath towels!","I don't understand why all the good reviews.  I was looking to gift these but they are so thin and rough I would be embarrassed to give them as gifts!  These are NOT soft and feel incredibly cheap!  Returning these and will be purchasing a better set elsewhere.",1,"-","-","https://www.amazon.com/gp/customer-reviews/R3030NVPHTP2LO/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07G9LQFJ8","B07G9LQFJ8","Color: White | Item Package Quantity: 8"
"Reviewed in the United States on November 23, 2019","Dorene Mullins","yes","yes","Didn’t make it through initial wash ...","Out of the package and into the wash before use resulted in hemline coming undone.  Wouldn’t recommend.",1,"-","-","https://www.amazon.com/gp/customer-reviews/R2S68AADF1C74R/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07G9LQFJ8","B07KCNLTRJ","Color: Pink | Item Package Quantity: 8"
"Reviewed in the United States on April 7, 2019","Ruth Wilkins","yes","yes","Not ""luxury""","These towels are not as thick and plush as they should be for their price and description.  They are average thickness.",3,"-","-","https://www.amazon.com/gp/customer-reviews/R1BSYUFXH9G9FR/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07G9LQFJ8","B07G9LQFJ8","Color: White | Item Package Quantity: 8"
"Reviewed in the United States on May 16, 2020","Randy A. Gordon","yes","yes","REALLY??? First impressions mean everything!","Okay, I hope the company gets back to me ASAP! I want to give these a better rating and hope to. Came flat as well you know! Instructions say they ""WILL"" fluff after the first washing. Okay, but can they then be returned if I am not satisfied? ""FIRST IMPRESSION"" - I guess they were vacuum packed so they are FLAT! Then there is a smell? I hope that washes out?  ""FIRST IMPRESSION"" - Now the BIGGIE!!! Two large pulls in one of the large towels.  ""FIRST IMPRESSION"" - Do I return these to get another set of the same thing? I would clip and use but would likely have an unraveling towel that I would then own and could NOT use! Afraid to wash and dry... Guess they must go back... Looking for a GREAT set of towels so I can then get another set or two to replenish our bathroom closet. It needs help... Are these it? Not on  ""FIRST IMPRESSION""!!!",1,"-","-","https://www.amazon.com/gp/customer-reviews/R2PTICJQCV0XER/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07G9LQFJ8","B07YN7LR6G","Color: Light Blue | Item Package Quantity: 8"
"Reviewed in the United States on May 21, 2019","Amazon Customer","yes","yes","Fuzz nightmares","I’ve washed these a couple of times now but they continue to pill and when I use them, I’m covered in a layer of fuzz which is annoying when I try to apply lotion.",3,"-","-","https://www.amazon.com/gp/customer-reviews/R3UVRH2W8R4CRC/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07G9LQFJ8","B07G9LQFJ8","Color: White | Item Package Quantity: 8"
"Reviewed in the United States on May 20, 2020","Kenny D.","yes","yes","Great towels","I struggled with ordering these after reading reviews and looking at the pictures.I was looking for towels for months. I was afraid to buy without actually touching them. I decided to buy a set of these towels. The bath towels are large enough to wrap around your body. The hand towels are a pretty standard size. The washcloths are a litter bit larger than others I have had in the past.These are soft and fluffy towels. But not overly so. I am not a fan of the overly soft and fluffy towels. I feel like they don't really dry you. My personal preference. I like a towel that dries you, I look for absorbency.The set I bought has none if the issues I saw 8n other reviews. They are not leaving fuzz behind. I washed before I used them and they were just fine. I do not have fuzz all over myself or the bathroom.  They are not covering everything in fuzz when I wash them. (I do only wash towels together ) I have the dark grey (not as dark as I had hoped, but acceptable) and I have washed them with white towels and they did not bleed.I am happy enough with these towels I will be ordering more soon.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R1C9FF22NLZ5X0/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07G9LQFJ8","B07G9NPH8S","Color: Grey | Item Package Quantity: 8"
"Reviewed in the United States on August 3, 2019","Sandra Z.","yes","yes","Thin towels","From the photo and reviews I thought these would be thick, fluffy towels. I was so disappointed at how thin they are, that I didn't even take them out of the plastic bag. They are going back. Our 10 year old towels are thicker than these.",2,"-","-","https://www.amazon.com/gp/customer-reviews/R2RON6SNNQNC90/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07G9LQFJ8","B07G9LQFJ8","Color: White | Item Package Quantity: 8"
"Reviewed in the United States on July 9, 2020","jeffrey frey","yes","yes","Most expensive clean up rags ever!! DONT BUY!!!","Super cheap quality! When I opened the package the towels were already falling apart and then when I washed them, on delicate!! They literally just came apart.  Bought all the sets and it seriously was the biggest mistake ever.  Basically spent a couple hundred on some raggedy so towel clean up rags.  Picts attached are from pulling towels out of plastic packaging and the first wash on delicate mode.  DO NOT WASTE YOUR $$$",1,"https://images-na.ssl-images-amazon.com/images/I/61Kqkms8jYL.jpg , https://images-na.ssl-images-amazon.com/images/I/817rjNGbWCL.jpg , https://images-na.ssl-images-amazon.com/images/I/81C6PGLCJTL.jpg","-","https://www.amazon.com/gp/customer-reviews/R1XKMFK08M1AZY/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07G9LQFJ8","B07G9NPH8S","Color: Grey | Item Package Quantity: 8"
"Reviewed in the United States on September 14, 2019","jim bloodgood","yes","yes","Would not buy again","Cheap product but it was sold at a low cost. Quality is hard to tell online.",3,"-","-","https://www.amazon.com/gp/customer-reviews/R2QEGTU3RNKXKK/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07G9LQFJ8","B07G9LQFJ8","Color: White | Item Package Quantity: 8"
"Reviewed in the United States on April 20, 2019","K. Jacob","yes","yes","Not as advertised","Product sheds 1/3 of it's weight in the 1st wash! Definitely not luxury...",1,"-","-","https://www.amazon.com/gp/customer-reviews/R3UZLMLRL206XP/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07G9LQFJ8","B07G9LQFJ8","Color: White | Item Package Quantity: 8"
"Reviewed in the United States on July 30, 2020","E Marcelino","yes","yes","Messy messy!","These towels are driving me crazy! I’ve washed them 4 times on hot, still bleeding color heavy. Washed another 2 times on cold with baking soda, still bleeding color. Every time I try to dry my hands they are left stuck with fuzzies. I’ve tried every trick I can find online. After 8 washes now, still loads of fuzzies and color bleeding.",1,"-","-","https://www.amazon.com/gp/customer-reviews/R31XF3088PVOIJ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07G9LQFJ8","B07KCJT6DS","Color: Burgundy | Item Package Quantity: 8"
"Reviewed in the United States on January 25, 2019","Donna WK","yes","yes","Great decision to make this purchase!","I was leery about purchasing this towel set without knowing the brand or feeling the material.  But, I am glad I made the decision to buy it.  I immediately washed the set in cold water with a cup of white vinegar and detergent, NO liquid fabric softener (I have learned that liquid softener has a tendency to weaken material) and dried with a sheet softener.  There was no lint in the drier. Folding the set was affirmation that I made the right decision.  They were fluffy, soft and absorb well.  They feel like actual towels, not like the micro-fiber materials that leaves you feeling damp.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R3B0I8AUB5BKLJ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07G9LQFJ8","B07G9LQFJ8","Color: White | Item Package Quantity: 8"
"Reviewed in the United States on May 22, 2020","An","yes","yes","A must buy!","I bought this towel set and wasn't sure what to expect but I have bought towels from Amazon before so I had high hopes. This towel set is great! The softness and absorbency is awesome! I'm used to brand new towels needing to be washed multiple multiple times in order to get rid of the non absorbent overly soft feel. These towels are absorbent and soft at the same time after just the initial first wash. They recommend not using fabric softener which I followed their instructions. Just washed and dried and boom soft fluffy hotel style towels. This color is particularly nice as well. I think the value for the money is great too. I've paid this amount for much less towel at Bed Bath and Beyond or even Target. To get a whole set for only $35 is a great deal and the quality is great. If you're on the fence about these towels don't be they're great.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R2HP0ZU4X5AZXT/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07G9LQFJ8","B07KCNLTRJ","Color: Pink | Item Package Quantity: 8"
"Reviewed in the United States on January 29, 2020","On Track","yes","yes","Not The Best","First wash and dry I followed the instructions. In the dryer the brand new towels left so many CLUMPS AND LINT, multiple handfuls, they were practically DISINTEGRATING. Afterwards they had LOOSE THREADS from being poorly sewn, loads of them, and it took me a long time to cut each of them off carefully. Washcloths are so THIN I can see a lot of light coming through them.Used them for a couple of weeks. Was surprised that they are NOT VERY ABSORBENT and that they don't dry you off very well.Though they're affordable and soft, given that they DON'T DRY YOU OFF VERY WELL, I view these as nearly a total bust and I decided to return them.",1,"-","-","https://www.amazon.com/gp/customer-reviews/R24SWA2F6EHMJ4/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07G9LQFJ8","B07KCHJD39","Color: Choclate Brown | Item Package Quantity: 8"
"Reviewed in the United States on April 10, 2019","Tracy Y.","yes","yes","Good enough for the price but not good enough for my expectation from the reviews","Very disappointed after reading all these positive reviews about how fluffy and absorbing it is. It is not really that absorbing especially the small ones for wiping the water on the counter because it always leaves water strikes on the table counter or mirror and I was hoping it to be able to wipe everything DRY. It is not even close to the fluffiness of my $35 towel but considering the price, I’ll give it a three star.",3,"-","-","https://www.amazon.com/gp/customer-reviews/R3FDBTJR8QQI8C/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07G9LQFJ8","B07G9NPH8S","Color: Grey | Item Package Quantity: 8"
"Reviewed in the United States on March 16, 2019","DG","yes","yes","Towels are So Soft","They are very soft and bright white.  I ordered white towels because I want to be able to wash them in hot water and use bleach when needed.  The seller claims they can be bleached safely to maintain their appearance and prevent that mildew smell.  I haven't had to wash them yet but I have used them once or twice so far and I can tell you they are very soft and fluffy.",4,"-","-","https://www.amazon.com/gp/customer-reviews/R2VAYEA9AT2I/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07G9LQFJ8","B07G9LQFJ8","Color: White | Item Package Quantity: 8"
"Reviewed in the United States on August 31, 2020","Lynn M. Killam","yes","yes","They will not stop balling up & shedding!","I have washed these towels countless times in hopes that they would stop balling up & shedding. I have had these for several months & there has been no change. When I try to dry myself off I end up covered with red fuzzy balls from the towel. They are all in my hair & all over me. When I wash them, I have to wash them separately because anything else gets covered with pieces of red fuzz that is nearly impossible to pick off! I honestly can't use them for anything! I want to send them back but I see the window for doing that is closed. I am so frustrated with the fact that these were advertised as ""Luxury"" towels. They have made me nothing but miserable & irritated!!!",1,"-","-","https://www.amazon.com/gp/customer-reviews/R1B4EGXFYHPDZU/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07G9LQFJ8","B07KCJT6DS","Color: Burgundy | Item Package Quantity: 8"
"Reviewed in the United States on October 19, 2019","Amazon Customer","yes","yes","markle","I would probably offer a five star rating for this product at this price point except for one thing. There was a quality control issue. Though the towels seem to be of good quality one of my towels was improperly sewn down the side and frayed on the first washing which I did as directed before I used them. I read reviews on these towels that I do disagree with though. One being that they put off alot of fuzz. After the first wash yes I did have that issue but since the second wash they have been fine. They also feel pretty course out of the package but if washed and dried as directed before use they are great. I would recommend this product and will probably buy more hoping I was just unlucky with the one that frayed.",4,"-","-","https://www.amazon.com/gp/customer-reviews/R1N52631E6OHTK/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07G9LQFJ8","B07G9NPH8S","Color: Grey | Item Package Quantity: 8"
"Reviewed in the United States on February 17, 2019","Amazon Customer","yes","yes","Good quality","Very nice and heavy",1,"-","-","https://www.amazon.com/gp/customer-reviews/R2JXJGY71PMF09/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07G9LQFJ8","B07G9LQFJ8","Color: White | Item Package Quantity: 8"
"Reviewed in the United States on April 8, 2020","Wing T of Virginia","yes","yes","UPDATE ON MY ORIGINAL REVIEW","Below is my original review of this product.  After receiving the original shipment, I wrote a negative review.  Then I was contacted by the White Classic company.  They apologized for the faulty hand towel and voluntarily agreed to replace the set.  Why I did not ask for the whole set to be replaced, they offered me a complete set to compensate for the original defective towel.  I was surprised and pleased that they were eager to compensate me.  I received my replacements today and they are defect free.  I commend the company for their customer service and will now change my rating from a one star to a five.  The towels are very nice and soft.  I recommend this product and especially the Customer Service unit.BELOW IS MY ORIGINAL REVIEW>>>>I ordered the set of Classic Luxury Grey Towels.  One of the hand towels was defective.  Stitching on edge was frayed and unsightly.  Cannot be used due to fraying.  I am very disappointed in this product.  I expected more.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R3IRFIG535COXP/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07G9LQFJ8","B07G9NPH8S","Color: Grey | Item Package Quantity: 8"
"Reviewed in the United States on January 15, 2020","evanstc","yes","yes","Thick 100% cotton, good value","The reviews are really good for these towels and the price is great so I decided to give them a try and I ordered five sets. They come packaged tightly but we’re pretty thick coming out of the packaging but not super thick. I decided to see how thick and fluffy they could be after washing. I washed one set in warm water, no fabric softener, and dried them. I folded them and opened a second set and compared the washed thickness to the thickness straight out of the package. Big difference! They really fluff up a lot when you wash them. One set produces a handful of lint. I’m anxious to see if that continues but I hope it doesn’t. I deducted one star because they did feel a bit softer straight out of the package. That’s probably due to the sizing chemicals that are often applied to towels to make them feel soft but always washes out. Overall I am very pleased. A little weird that they’re made in Pakistan.",4,"-","-","https://www.amazon.com/gp/customer-reviews/R2YUWWW915742C/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07G9LQFJ8","B07G9LQFJ8","Color: White | Item Package Quantity: 8"
"Reviewed in the United States on May 12, 2020","Elena Wojciechowski","yes","yes","Poor product but helpful customer service.","When these first arrived they looked ok but they already were running and had threads hanging out. No biggie, can happen with any packaging. But they weren’t soft or very absorbent and it felt like I was just wiping the water onto different parts of my body. I wasn’t going to write a review until I was showering today and I get out and use one of the towels and oh man. There was so much lint. I’m not exaggerating, my whole body was covered in thin little gray strands. And no matter what I did I couldn’t get them off with the towel. So yeah, don’t buy these “luxury” towels.Update: Customer service reached out to me and offered me a partial refund or a replacement. I chose the replacement and was excited when they came. Unfortunately, when I opened them I noticed right away that, once again there were runs and threads hanging off, the quality felt poor, and when I used them they left grey fuzz all over me. I’m including pictures of the replacement towels that came. Changing my rating from one to three stars SOLELY BECAUSE OF CUSTOMER SERVICE.",3,"https://images-na.ssl-images-amazon.com/images/I/71BDc+gXJLL.jpg , https://images-na.ssl-images-amazon.com/images/I/81nPDCiJAmL.jpg","-","https://www.amazon.com/gp/customer-reviews/R24BB7UYMLXBUE/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07G9LQFJ8","B07G9NPH8S","Color: Grey | Item Package Quantity: 8"
"Reviewed in the United States on January 24, 2020","LuvPlantsNC","yes","yes","These aren’t it.","I was very disappointed to see that the quality of the towels was very poor.  The brand new towels had runs in them, loose strings everywhere, and were coming apart at the seams. I bought a newly identical set of towels in navy blue but they were made in Turkey. The towels made in turkey are some of the best house I’ve never on quality of construction is outstanding.  THESE towels are made in Pakistan and I noticed 6 separate runs in them right after opening,  What a waste of time and money.",2,"https://images-na.ssl-images-amazon.com/images/I/61SVZ+TlqzL.jpg , https://images-na.ssl-images-amazon.com/images/I/61SX7PoRn-L.jpg , https://images-na.ssl-images-amazon.com/images/I/71W7RMgSvLL.jpg , https://images-na.ssl-images-amazon.com/images/I/71cq0XsLV8L.jpg","-","https://www.amazon.com/gp/customer-reviews/R3UHD7W6V0NV2/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07G9LQFJ8","B07G9NPH8S","Color: Grey | Item Package Quantity: 8"
"Reviewed in the United States on April 10, 2020","Ronnie","yes","yes","More mint than sage/Follow washing directions","Overall a good towel, for the money. Of you follow the washing directions you won't have the mishaps others have had. Obviously it's hard to get the color to show exactly the right shade, but I would say the towels I received we're more of a mint green than a sage.",3,"-","-","https://www.amazon.com/gp/customer-reviews/R3TLG6ETOW0P74/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07G9LQFJ8","B07KCRXMQN","Color: Green | Item Package Quantity: 8"
"Reviewed in the United States on February 24, 2020","bb","yes","yes","the worst!","These are the WORST towels I have ever purchased! Your mention of washing separately because of possible lint needs to be reworded to:Wash separately because A LOT of lint that will clog your washer and dryer! Also the lint will get on rugs, counters and body after use. The red lint will also stain your grout if it gets wet. Lint will continue to appear after every wash!",1,"-","-","https://www.amazon.com/gp/customer-reviews/R2E55FT6LB6YSM/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07G9LQFJ8","B07KCJT6DS","Color: Burgundy | Item Package Quantity: 8"
"Reviewed in the United States on March 31, 2019","Patricia Carson","yes","yes","Quality purchase","Nice and doesn’t get you all full of lint!",5,"-","-","https://www.amazon.com/gp/customer-reviews/R3IT0KX38FSMNZ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07G9LQFJ8","B07G9LQFJ8","Color: White | Item Package Quantity: 8"
"Reviewed in the United States on February 15, 2020","Debbie Phillips","yes","yes","Color was spot on!","I wanted a spa like atmosphere and the color of these towels do just that. Beautiful!",5,"https://images-na.ssl-images-amazon.com/images/I/71XA91Ilk1L.jpg","-","https://www.amazon.com/gp/customer-reviews/RKYWNY26DVTZ9/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07G9LQFJ8","B07KCRXMQN","Color: Green | Item Package Quantity: 8"
"Reviewed in the United States on February 6, 2019","Melissa Pappas","yes","yes","Nice!","Nice towel set! Bought 3 more after trying the first set ou!",5,"-","-","https://www.amazon.com/gp/customer-reviews/R5VL98RDL0XLT/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07G9LQFJ8","B07G9LQFJ8","Color: White | Item Package Quantity: 8"
"Reviewed in the United States on July 27, 2019","Debbie Swartz","yes","yes","Very Poor quality","No matter the cost of an item, the purchaser should be able to count on the product description and customer ratings.  I opened the box of ""Luxury"" towels to find low budget cheaply made towels. They are thin, rough and poorly stitched. After washing in cold water, seams frayed and the towels were even more scratchy.  The would be great for cleaning the garage.",1,"-","-","https://www.amazon.com/gp/customer-reviews/R11LP883IAH5A3/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07G9LQFJ8","B07KCRXMQN","Color: Green | Item Package Quantity: 8"
"Reviewed in the United States on November 29, 2019","Neicy","yes","yes","Very poor quality terrible disappointment","I received my order and washed and dried towels separately as instructed on label.  I was so disappointed towel was so cheaply made that the threading came apart after 1st wash.  I plan to return or request better replacement.",1,"-","-","https://www.amazon.com/gp/customer-reviews/R1T4N3GQCUP6IS/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07G9LQFJ8","B07G9NPH8S","Color: Grey | Item Package Quantity: 8"
"Reviewed in the United States on July 21, 2019","SHWilson","yes","yes","Great towels","Changed the color scheme in the bathroom to chocolate and turquoise.  The chocolate towels are perfect. Nice and thick, absorbent and soft. I washed them before using, lots of lint in dryer, cleaned screen twice but towels came out very soft and absorbent. I definitely recommend these towels.  I wish they came in turquoise or a teal color.  I had to use a different brand for the turquoise and they are nice but not as thick.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R3MN43JQSCLNMF/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07G9LQFJ8","B07KCHJD39","Color: Choclate Brown | Item Package Quantity: 8"
"Reviewed in the United States on March 20, 2020","Nic TheDragonSlayer","yes","yes","Avoid!!","The towel isn't as thick as I expected. The first time I washed the towel it unraveled and tore apart. If you need a towel to wash your car or rags to clean your house then buy them. If you are looking for QUALITY towels for personal use, don't buy.",1,"-","-","https://www.amazon.com/gp/customer-reviews/R316V1PK5ZG1A8/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07G9LQFJ8","B07G9NPH8S","Color: Grey | Item Package Quantity: 8"
