"Date","Author","Verified","Helpful","Title","Body","Rating","Images","Videos","URL","Variation","Style"
"Reviewed in the United States on February 16, 2013","Kelly Homan","yes","yes","I wish I could return them","Good size towels. However after a few washing, the towels began to frey and unravel.  I wish I could get my money back!",1,"-","-","https://www.amazon.com/gp/customer-reviews/R2W346NINZ3Q5F/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B002S52ZFI","Size: 6-Piece Set | Color: Cream"
"Reviewed in the United States on August 19, 2016","John A.","yes","yes","Happy","Definitely worth the price! I bought 3 sets. I would recommend washing them at least twice to get out all the excess cotton before using them Your dryer will hate you, but after that they actually dry you and feel great. There was very little loss of color as well.",5,"-","-","https://www.amazon.com/gp/customer-reviews/RIP6J5BVKZ1W3/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B007K6SO82","Size: 6-Piece Set | Color: Cranberry"
"Reviewed in the United States on November 10, 2016","marie caffey","yes","yes","Great towel set","Great towel set especially for the price. I will order another set!  After using a couple of times the hem stitching is coming apart. Otherwise they are great!",4,"-","-","https://www.amazon.com/gp/customer-reviews/RWL8PUDY4CLHU/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B007K6SPFY","Size: 6-Piece Set | Color: Moss"
"Reviewed in the United States on February 6, 2015","Lisa","yes","yes","Wouldn't buy these again","After just a few washes, these towels started falling apart.  They look like my cat has used them as a scratching post.",1,"-","-","https://www.amazon.com/gp/customer-reviews/R1U43YSIX02BD2/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B007K6SPFY","Size: 6-Piece Set | Color: Moss"
"Reviewed in the United States on June 16, 2013","Nickiaz","yes","yes","Just Dont Wash Them!!","These towels are very nice looking prior to washing.  In the wash however, the sides always fray horribly.  Even washing on gentle does not seem to make a difference.  Don't waste your money!  If you do, you will be replacing them within a month.",1,"-","-","https://www.amazon.com/gp/customer-reviews/R2ERKEDVDM1PTP/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B002S52ZKS","Size: 6-Piece Set | Color: Grey"
"Reviewed in the United States on October 27, 2016","Steven L.","yes","yes","Pretty soft towels however like other reviews have said","Pretty soft towels however like other reviews have said, after a few washes these towels start to break easily",4,"-","-","https://www.amazon.com/gp/customer-reviews/R3B8PB1QMQDHDP/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B002S52ZKS","Size: 6-Piece Set | Color: Grey"
"Reviewed in the United States on February 22, 2015","Geoffrey Coco","yes","yes","Very poor quality. Loops coming apart after one washing","Very poor quality. Loops coming apart after one washing. Inconsistent design (towels hung side by side obviously made on different looms with different patterns. Also, the cotton is coated with something - after toweling off, you still feel wet.",1,"-","-","https://www.amazon.com/gp/customer-reviews/RI0V88WA8J7HQ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B002S52ZJ4","Size: 6-Piece Set | Color: Wedgewood"
"Reviewed in the United States on May 3, 2017","Nishigandha Sonavane","yes","yes","Good but leaves lint after super long time too","Good towel but very heavy and leaves lint for a very long time even after several washes.",4,"-","-","https://www.amazon.com/gp/customer-reviews/R17ZZ7YGX0ES8D/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B007K6SPWM","Size: 6-Piece Set | Color: Navy"
"Reviewed in the United States on April 21, 2013","Beth Wilbur","yes","yes","Cheap!","I had to wash these 4 times before the little fuzzes stopped coming off, and after they were washed so many times, they started to fray at the edges.  As if this was not bad enough, they didn't dry me off!  They don't absorb water.  They are TERRIBLE!",1,"-","-","https://www.amazon.com/gp/customer-reviews/R2ERKIF0FS8Z44/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B007K6SPWM","Size: 6-Piece Set | Color: Navy"
"Reviewed in the United States on January 23, 2015","dirmest","yes","yes","A waste of money","A waste of money, as I don't have time to return them. Extremely poor quality and appearance.I'm afraid to wash, for fear they will disintegrate all over my other clothes  I liked the Superior Egyptian cotton 6 piece also sold by Amazon, which looked and washed well, similar price.Can't believe the good reviews these got; perhaps different lots of the same style and color.",1,"-","-","https://www.amazon.com/gp/customer-reviews/R2S74SCTUI1NQC/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B002S52ZEY","Size: 6-Piece Set | Color: Driftwood"
"Reviewed in the United States on October 9, 2016","Geoham","yes","yes","Four Stars","Great Quality after more than a year of use, no fading either.",4,"-","-","https://www.amazon.com/gp/customer-reviews/R37D44RCDLIGZC/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B007K6SPFY","Size: 6-Piece Set | Color: Moss"
"Reviewed in the United States on May 30, 2017","jj","yes","yes","Towels","Great thick soft towels. Washes up nicely",5,"-","-","https://www.amazon.com/gp/customer-reviews/R2OJ1K8QFUN63G/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B01M29N6YR","Size: 4 Bath Towels | Color: Cocoa"
"Reviewed in the United States on June 27, 2014","Marlon B. Guillory","yes","yes","nice. Be sure to wash them a few times ...","The towels came packaged in their own plastic bag, nice. Be sure to wash them a few times before using them !! Or you will have fuzz all over the place.",4,"-","-","https://www.amazon.com/gp/customer-reviews/R3G9GXUZ3ULOZE/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B007K6SPFY","Size: 6-Piece Set | Color: Moss"
"Reviewed in the United States on March 9, 2015","Alejandro Miranda","yes","yes","I have to use 2 towels to get dry","I have to use 2 towels to get dry, very little absorption",1,"-","-","https://www.amazon.com/gp/customer-reviews/R1BNDTZ50GL9AS/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B002S52ZKS","Size: 6-Piece Set | Color: Grey"
"Reviewed in the United States on July 2, 2017","Sandra K.Cain","yes","yes","The towels and wash cloth feel wonderful. They are soft","The towels and wash cloth feel wonderful.  They are soft.  However, the color is spotting as if I used some kind of bleach on them which I did not!!both the towel and wash cloth are spotted with pink spots all over and I purchased gray. i will never purchase these again",1,"-","-","https://www.amazon.com/gp/customer-reviews/R2T732D7KRUW5D/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B002S52ZKS","Size: 6-Piece Set | Color: Grey"
"Reviewed in the United States on May 23, 2017","Brandon","yes","yes","Great product","Good quality towels.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R35DNBL3UTJ6PP/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B01M9G2VRN","Size: 4 Bath Towels | Color: Wedgewood"
"Reviewed in the United States on February 6, 2015","Mary O. Kjos","yes","yes","I hate gray and I hate bath sheets","I thought I ordered BROWN TOWELS.  I rec'd gray BATH SHEETS.  Was this my mistake or was the wrong item sent?  I hate gray and I hate bath sheets.  The fabric was nice, however,  and the quality appears to be good.",1,"-","-","https://www.amazon.com/gp/customer-reviews/RW4VN66WF45B/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B002S52ZKS","Size: 6-Piece Set | Color: Grey"
"Reviewed in the United States on February 27, 2014","Kindle Customer","yes","yes","Started falling apart after TWO washes","Began to separate from the seams after only washing twice, to the point that you can see threads.  Each time they were washed there was an extraordinary amount of lint in the dryer.  It seemed as though most of the 725-grams ended up as lint.  Not a good quality item.",1,"-","-","https://www.amazon.com/gp/customer-reviews/R2NLI2Q7IQABP3/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B002S52ZDU","Size: 6-Piece Set | Color: White"
"Reviewed in the United States on March 2, 2015","Hml","yes","yes","One Star","does not absorb water.",1,"-","-","https://www.amazon.com/gp/customer-reviews/R2CE5ZJ9UF6UL5/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B007K6SPFY","Size: 6-Piece Set | Color: Moss"
"Reviewed in the United States on October 26, 2014","DMV Reader","yes","yes","One Star","The fabric of these towels are very cheap and they continue to fade after several washes. Do not purchase",1,"-","-","https://www.amazon.com/gp/customer-reviews/R2DKA7FMDF047C/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B007K6SO82","Size: 6-Piece Set | Color: Cranberry"
"Reviewed in the United States on October 29, 2016","Barb","yes","yes","... times now & they have proved to be very good quality for the price","We've used these towels several times now & they have proved to be very good quality for the price.  Very absorbent and fluffy.  Quality is really good.  We've just ordered a second set because we liked the original set so much!  Recommend this to anyone who wants good quality for a really inexpensive price!Update - have had these towels for 3 years and they have retained their color & quality.  Very glad we purchased these!",5,"-","-","https://www.amazon.com/gp/customer-reviews/R92IR32YIZB93/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B007K6SO82","Size: 6-Piece Set | Color: Cranberry"
"Reviewed in the United States on December 28, 2020","ChattyCat","yes","yes","Nightmare lint and color bleed","Great absorbency,  pretty towels BUT... an absolute nightmare with the lint and the bleeding of color even after 5 washes. I washed them in hot like they said for the first time. I used dye catchers in the wash and they were solid red when I took them out. Next time I washed them in cold and used four more dye I catchers than should have been necessary and the catchers were still red. Lint everywhere, on every other article in the washer. All they did was lose color every single wash. Surprisingly, the towels were still vibrant, so I don't know how they could look that way and still lose as much dye as they did.I bought the Crimson ones and finally gave up and returned them. It's too bad really because they we're very nice towels as far as thickness and absorbency.  I don't know if the other colors perform like these, but definitely do not buy the Crimson if you care about anything else in your washing machine. I'm just sorry I wasted about 25 color catchers trying to get the dye to stabilize in the towels.",2,"-","-","https://www.amazon.com/gp/customer-reviews/R1UWRUL3UBOWHI/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B007K6SO82","Size: 6-Piece Set | Color: Cranberry"
"Reviewed in the United States on September 18, 2018","Barnacle Bill The Sailor","yes","yes","I think Amazon spec'd these towels pretty well when you consider weight, feel, looks, performance, and price.","I looked and looked for towels to go with a master and guest bath I just renovated.  There are tons of choices with advertised GSM weights from 300 to 900 and prices all over the place like the weights.  The marketing touts Turkish cotton, Egyptian cotton, and others.I ended up ordering these Amazon Pinzon branded towels, 3 sets each in green and white.  The 600 GSM weight seemed like a good balance of weight and price.  And I liked the colors.I was a little concerned by reviews that said they were ""too thin"" or ""cheap"" but those are subjective things.  If you're used to 900 GSM spa towels yeah, they may seem thin.  But I decided to give them a try.The instructions said to give them an initial wash and they will fluff up.  I found that to be true.  They are packed pretty tight and looked compressed right out of the bag.  But after a wash and dry, they fluffed up and feel really nice.As for being ""thin"" or ""cheap"", they seem very nice to me.  Personally, I don't like super heavy towels.  Like everything else this GSM weight thing can be taken to extremes.  I think there's a balance point between a towel that's easy to handle and one that feels like you're grabbing a rug.  Also I've found that the really heavy weight towels don't necessarily dry me off any better or faster than a mid weight towel like these.  And those big thick towels can be hard to hang over a towel bar.At the end of the day, I think Amazon spec'd these towels pretty well when you consider weight, feel, looks, performance, and price.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R16NSQ72HYNSDQ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B007K6SPFY","Size: 6-Piece Set | Color: Moss"
"Reviewed in the United States on May 20, 2019","AussiegirlIngrid","yes","yes","Quality Cotton Weave, Strong Binding","I love anything Pinzon. I've bought their sheets and this is my 2nd set of towels.  I am very picky about my cotton linens. This is quality cotton, the binding edging is sewn very well and it has a good thickness and absorbency in the cotton towels. Cold water wash, add a cup of vinegar to the rinse water to set the dye they come out beautiful.Great towels for the quality and. price. Update: I have washed these towels as stated above, and have had no problems, with lint or shedding at all. Some of the reviews here are very old and maybe the manufacturing has changed, and posts need updated to be current. I love these towels.",5,"https://images-na.ssl-images-amazon.com/images/I/61I7i9KPyUL.jpg , https://images-na.ssl-images-amazon.com/images/I/71vx3GzS1HL.jpg , https://images-na.ssl-images-amazon.com/images/I/8170seIhF+L.jpg , https://images-na.ssl-images-amazon.com/images/I/81f6I-fHQOL.jpg","-","https://www.amazon.com/gp/customer-reviews/R3UKDS6N7NCXTS/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B01M71TR2I","Size: 4 Bath Towels | Color: White"
"Reviewed in the United States on October 12, 2020","Dan","yes","yes","A Year Later....","And these are still fantastic towels. I have been using them for over 12 months and have had no issues with wear or tear and they have held up to washes really well. They are quite absorbent so you will not have any issue drying yourself off and they are thick and still pretty soft. If you are looking for a solid set of bathroom towels these are a great option.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R1RW653GNVNYN0/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B002S52ZKS","Size: 6-Piece Set | Color: Grey"
"Reviewed in the United States on February 14, 2020","IslandHawk","yes","yes","Great towels with a real problem","I loved these towels at first and quickly ordered a second set. They performed well for a while, but within a few months they all unraveled at the hem (see photo).  I would give these towels 5 stars if it were not for the fact they all came apart at the hems –  and that costs almost as much to fix as purchasing new towels.  The fabric is still good and has lots of wear left - but I am going to have to replace.  IF they fixed this problem they would be excellent.",3,"https://images-na.ssl-images-amazon.com/images/I/71Wrp3bUAdL.jpg","-","https://www.amazon.com/gp/customer-reviews/R21CSVUSSTQ3S5/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B002S52ZJ4","Size: 6-Piece Set | Color: Wedgewood"
"Reviewed in the United States on April 9, 2019","Michaelman Merchandise","yes","yes","Great, Durable Towel Set","We use these for our vacation rental and they are really great.They are thick, good quality, and durable enough to stand up to repeated washings without discoloration or losing their shape.They do tend to get a little rougher over time, but I think that’s because we use all natural detergents and no fabric softener.This is our second set in 2 years...and that’s only because pieces of the set were lost and we wanted to get back to a full set.Overall, these are a fantastic value for a great quality product. :-)",5,"-","-","https://www.amazon.com/gp/customer-reviews/R1PP0BUQCVCB0Y/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B002S52ZEY","Size: 6-Piece Set | Color: Driftwood"
"Reviewed in the United States on November 6, 2020","Stanton B","yes","yes","After 1 year of use they’re falling apart","Overall the towels are substandard. They are not particularly absorbent or soft or thick. They also shed pretty consistently. But I could forgive that if they weren’t literally falling apart. EVERY SINGLE Towel is coming apart at the seams. In terms of volume, we bought 8 sets of these. For that many sets to be coming undone is simply unacceptable and hence the reason for this “one year later” review.",1,"-","-","https://www.amazon.com/gp/customer-reviews/R3RD6BEV7RHFQP/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B002S52ZDU","Size: 6-Piece Set | Color: White"
"Reviewed in the United States on October 30, 2019","Dan","yes","yes","Lint factory","They’ll probably be decent towels once I wash them another 10 times but right now they are the lintiest towels I’ve ever bought. They have been through the laundry 3 times so far and are still so full of lint that when I dry off with them I’m covered in blue fuzz. This might not be an issue for some but I don’t have a washer and dryer in my apartment so it’s really not convenient to have to keep taking them to the laundromat over and over before they are useable. I do understand new towels will have some lint at first, but these seem excessive. Fair warning, you’ll have to launder these several times before they’ll be usable.",3,"-","-","https://www.amazon.com/gp/customer-reviews/R2AZIXHZHQAJVU/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B007K6SPWM","Size: 6-Piece Set | Color: Navy"
"Reviewed in the United States on April 7, 2019","Joey Hindinger","yes","yes","Wouldn't recommend","In the interest of letting you know what you're getting yourself into.....I've washed ALL these approximately 50 times most of those times they were by themselves hoping the fuzzy debris would eventually stop, at this point I could have probably made another 3 sets of towels with just the fuzz balls that have came off of these.  I've officially turned them into cleaning rags, because after washing them that many times every time I dry them the lint trap is completely filled with pieces that have came off this product.  The first time I used them after showering I had to get another shower because I was covered in pieces of the towel after drying off.  While they have maintained their vivid color after all those washes I unfortunately think this would be best suited for cleaning rags unfortunately.",1,"-","-","https://www.amazon.com/gp/customer-reviews/RNA0J1DI5B5WE/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B007K6SPWM","Size: 6-Piece Set | Color: Navy"
"Reviewed in the United States on June 9, 2020","chris","yes","yes","Excellent quality and oversized","I was so pleased when I held up the bath towel and it almost reached past my chin...I'm 5'4 and it's a great chunky soft absorbent big sized bath towel. Then I looked at the luxuriously sized hand towels and washcloths and was thrilled. The stitching is excellent. The color beautiful and the quality superb.",5,"https://images-na.ssl-images-amazon.com/images/I/71bpjMXSfWL.jpg","-","https://www.amazon.com/gp/customer-reviews/R1T1HTPSJUR82S/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B002S52ZFI","Size: 6-Piece Set | Color: Cream"
"Reviewed in the United States on July 21, 2020","Amazon Customer","yes","yes","Keeps shedding!!","Really want to like these towels, but it hasn't happened yet.  I bought the Pinzon Egyptian Organic towels last year, but they haven't restocked them so I ordered these in the hope that I would like them as much as the other ones...they are soft and fluffy, but... Not happening!  They have been washed and dried four times, and they haven't stopped shedding lint! After we towel off, we look like as if our skin is exfoliating.  We are covered in white lint.  I've never had towels do this.  Back to Costco towels....",3,"-","-","https://www.amazon.com/gp/customer-reviews/R1RTO3UDN9EJVD/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B002S52ZDU","Size: 6-Piece Set | Color: White"
"Reviewed in the United States on July 19, 2019","AMD","yes","yes","An excellent buy","Pros:Good size bath towelsThick quality fabricEven after several washings, nice vibrant blue colorCons:Bleeds and sheds horribly in the beginningIN CONCLUSION...To prevent the shedding and bleeding, I strongly recommend that you wash and dry the towels & rags at least twice before using them.  Even with that said, this is still a very good towel set and an excellent buy.Four out of Five stars",4,"-","-","https://www.amazon.com/gp/customer-reviews/RYOKQGCHIAWL5/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B007K6SPWM","Size: 6-Piece Set | Color: Navy"
"Reviewed in the United States on May 15, 2020","Tarena Boggs","yes","yes","Nice towels","Bought for display so can not rate absorbance. They washed/dried nicely w/ little lint. I chose purple & would say they are lighter than color shown. More of a muted than deep shade. They are a nice quality. Fluffed up nicely after wash/dry & are very soft.",4,"-","-","https://www.amazon.com/gp/customer-reviews/R1VOIQNQERM2TK/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B007K6SOTQ","Size: 6-Piece Set | Color: Plum"
"Reviewed in the United States on March 27, 2019","MBarrett","yes","yes","Just okay","These are just okay. I say that because I was torn between these and the Turkish luxury Turkish cotton towels so I bought both. The Turkish ones blow these out of the water. These are okay but not nearly as soft or plush as the others. If I didn't have anything to compare these to I may like them more. They are soft enough but not really worth the price. To quote my younger self....I've had better.",3,"-","-","https://www.amazon.com/gp/customer-reviews/RFRSADWKHW1WA/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B01MFCV5PE","Size: 4 Bath Towels | Color: Plum"
"Reviewed in the United States on June 23, 2018","JLM","yes","yes","Cheaper and Thinner than Prior Versions","I bought these Pinzon towels several years ago and needed some new ones. These are nowhere near the quality of the prior version. They are lighter, thinner, and even the label is a cheap plastic label rather than a fabric label. Very disappointed that the quality has been compromised. I don't understand when you have a great product, does every new product manager have to justify their existence by making it cheaper? I mean, yes, you make more money, but isn't the whole point of having a great product is that it remains great? Who are these people who make these decisions to cheapen products. Constant cheapening means we go elsewhere to find someone who makes decent products. Shame.",3,"-","-","https://www.amazon.com/gp/customer-reviews/RFDV1SWTLESPY/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B002S52ZGC","Size: 6-Piece Set | Color: Cocoa"
"Reviewed in the United States on April 17, 2019","NYCDapp","yes","yes","Linty Trash","These are linty trash so far. My whole bathroom is covered in navy blue lint, every surface. It has to be wiped every few days. Never seen this in my whole life. These may go in the trash. They are ruining the bathroom, blue lint pools everywhere. It's disgusting. They've been washed numerous times, lint trap in dryer is always full, bathroom is filthy with lint over and over.",1,"-","-","https://www.amazon.com/gp/customer-reviews/R21K8ECQZ5C9SD/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B007K6SPWM","Size: 6-Piece Set | Color: Navy"
"Reviewed in the United States on April 6, 2019","SC","yes","yes","Good, Solid Set of Towels","I don’t know why all the bad reviews?  No, those aren’t tremendously luxurious towels but you’re not paying for that. These are a good, solid set of towels and the color is spot on (red). I’ve washed and dried them and they came out perfectly.  I’m using as an accent, rolled up to go into a black iron hanging towel rack. They look great in it.  What’s all the fuss about here?",5,"-","-","https://www.amazon.com/gp/customer-reviews/R4EA2DA4HVRXX/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B007K6SO82","Size: 6-Piece Set | Color: Cranberry"
"Reviewed in the United States on August 7, 2018","Burbank310","yes","yes","VERY thin towels. Poor quality. Don’t waste your time.","I bought a set based on all the positive reviews for our master bath, hopeful that Amazon is actually selling a nice, inexpensive towel set. Very disappointed! They are so very thin and cheaply made. I am returning them immediately. I was hopeful that Amazon was offering a good deal, but you get what you pay for, I suppose. I definitely do not recommend these towels. Also, they don’t feel like cotton, but something synthetic.",1,"-","-","https://www.amazon.com/gp/customer-reviews/R3Q04455JCRCCE/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B002S52ZGC","Size: 6-Piece Set | Color: Cocoa"
"Reviewed in the United States on March 20, 2018","La Wanda","yes","yes","I was disappointed with this product","I was disappointed with this product. The picture shows a plum color. However it came a light lavender color. I kept it only because I have a lavender shower curtain and could decorate my bathroom with this towel set. I also want to state when I washed them (right from the package) a lot of the the material had washed out and caused much lent all over the product and my washer.I ended up having to hand wash the inside of my washer because of how much material came off.Do not recommend this product.",2,"-","-","https://www.amazon.com/gp/customer-reviews/R3KVBLUN0SHPX7/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B007K6SOTQ","Size: 6-Piece Set | Color: Plum"
"Reviewed in the United States on May 31, 2014","Rhonda","yes","yes","Very Soft and Like NEW 15 months later!","We got these towels within a few days of order them and they arrived in bags. They're good quality for the price but they were lighter grey than I thought they'd be and can't be hung with our other darker gray towels - which works okay for us since I bought two sets.UPDATE: 15 months after buying these towels and they're still soft and look new! Other towels that we bought about a month earlier look old and are rough - and, we've used these more than those because they're softer. I'm changing my rating from 4 to 5 stars (I had some issue with the color being a lighter gray than I thought they'd be) - and ready to buy this brand of towels for our new house once we decide on the interior decor. Best towels ever! We're building our dream home and I'll definitely be buying this brand of towels for the new house.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R7J5NMO1SYW1W/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B002S52ZKS","Size: 6-Piece Set | Color: Grey"
"Reviewed in the United States on January 11, 2019","Derek Dauma and Brianne Cherry","yes","yes","Good towels","I was nervous about ordering these after reading reviews but decided to give them a try. I read many reviews about the amount of fuzz that comes off when you dry them. It doesn't give off any more fuzz than other new towels I've bought. All towels lose a lot of fuzz the first few times you dry them. They are good sized, soft, and pretty",5,"-","-","https://www.amazon.com/gp/customer-reviews/R6G6DOOZFWYTX/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B007K6SO82","Size: 6-Piece Set | Color: Cranberry"
"Reviewed in the United States on July 11, 2020","Kendallyn","yes","yes","Awesomely soft but they shred after 2 months of being washed.","These are really soft and I was psyched to use them.  Yet after only 2 months they ripped and shred after being washed and I even tried a delicate cycle.  :(.",1,"-","-","https://www.amazon.com/gp/customer-reviews/R1ON0N4XTD3TRE/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B002S52ZDU","Size: 6-Piece Set | Color: White"
"Reviewed in the United States on November 5, 2020","grama23","yes","yes","Good for the price","I loved them upon unpacking,  but after washing, they shrunk alot and the edges on one of the wash cloths was unraveling.",4,"-","-","https://www.amazon.com/gp/customer-reviews/R23L4R6NUOOXWI/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B002S52ZEY","Size: 6-Piece Set | Color: Driftwood"
"Reviewed in the United States on August 23, 2018","Charity B","yes","yes","Great for the price!","I was impressed with the material of these for the cost. They're medium weight...not too thin, but not plush. They haven't faded over several washes...I have the gray and the blue. One of the blue bath towels has been fraying at the edge and it gets worse every time I wash it, but it's only happened to one towel out of the 2 sets I purchased. I would still buy them again.",4,"-","-","https://www.amazon.com/gp/customer-reviews/R3JP4U14934CC3/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B007K6SPWM","Size: 6-Piece Set | Color: Navy"
"Reviewed in the United States on January 2, 2020","PediatricianMom","yes","yes","Sheds a lot","The moss green was the perfect color that I was looking for, but the towels keep shedding and leaving dark green specks on my skin, even after numerous washings.  Won't buy again.",3,"-","-","https://www.amazon.com/gp/customer-reviews/RMGJL169JI0SA/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B007K6SPFY","Size: 6-Piece Set | Color: Moss"
"Reviewed in the United States on November 21, 2020","Harvupnorth","yes","yes","They don't shed!","I used to by JC Penney towels until the last ones I purchased shed for months.  These are Much better!",5,"-","-","https://www.amazon.com/gp/customer-reviews/RYXBYKRORI8WX/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B007K6SPWM","Size: 6-Piece Set | Color: Navy"
"Reviewed in the United States on October 23, 2019","Amazon Customer","yes","yes","Low quality","I’ve had these towels just over 2 months for everyday use in my master bath. Initially I thought they were great but they’ve already faded significantly and all look a little different. Not great quality but ok for the price I guess. Definitely would not order again",3,"-","-","https://www.amazon.com/gp/customer-reviews/R25OB74WESXZDD/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B002S52ZFI","Size: 6-Piece Set | Color: Cream"
"Reviewed in the United States on December 24, 2018","E. Baker","yes","yes","Very nice towels for the price","These are very nice towels for the price, actually quite a bargain.  They are just heavy enough to feel great but not so heavy they loose absorbency. The towels are both soft and absorbent.  One note would be that these and most towels seem to be more absorbent in the lighter colors. something about the darker dyes.  The one downside, as noted in several reviews, when new they produce a lot of lint in the dryer. Wash them twice before using them and the lint problem is solved.  Haven't had them long enough yet to comment on the durability but they feel like a quality product.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R3SUQ6SEO7AW68/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B01M7USSAP","Size: 4 Bath Towels | Color: Cream"
"Reviewed in the United States on June 26, 2020","C Mitchell","yes","yes","Good quality for the money","I've bought towels online and been disappointed.  Not with these - they are nicely plush without being too thick.  Very pleased with this purchase.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R3QS35KBYQRUAW/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B002S52ZEY","Size: 6-Piece Set | Color: Driftwood"
"Reviewed in the United States on November 13, 2019","Rome","yes","yes","Towels","Price was right but the quality of this towel did not meet my expectation.  Was truly disappointed in the absorbency of this towel.  I have to work extra hard to dry off.  Not happy at all.  Should have gotten the Egyptian cotton towels as before.",2,"-","-","https://www.amazon.com/gp/customer-reviews/R214UWHBRGXF6Q/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B007K6SPWM","Size: 6-Piece Set | Color: Navy"
